pair_id,pair_type,source,condition_id,template,camera_motion,failure_type,PSNR,SSIM,mean_absdiff,sharpness_winner,sharpness_loser,sharpness_ratio,brightness,contrast,flicker,freeze_rate,local_absdiff_mean,local_absdiff_p95,reward_winner,reward_loser,reward_margin,R_bg,R_cam,R_fg,R_phys,R_reobs,R_quality,P_freeze,P_blur,R_total,status
v11_SYN_0442_01060_drop_orbit_left_72_seed40060_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01060_drop_orbit_left_72_seed40060,drop,orbit_left_72,object_identity_color_shift,37.879799718302536,0.9987748870530546,2.4299614429473877,1755.7106325270845,1725.1759530169836,0.9826083644269107,82.28667430388622,54.52586417270287,0.23212910987243607,0.0,8.541461944580078,33.0,1.0,0.877979,0.122021,0.897979,0.887979,0.857979,0.862979,0.877979,0.982608,0.0,0.0,0.877979,SCORED
v11_SYN_0443_01060_drop_orbit_left_72_seed40060_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01060_drop_orbit_left_72_seed40060,drop,orbit_left_72,partial_freeze_foreground,35.764820338626194,0.9930117160302465,2.5473238825798035,1755.7106325270845,1713.6192634444456,0.9760260214417676,82.53492275140223,54.67647588881984,1.143902061628764,0.0,11.328909873962402,36.0,1.0,0.838158,0.161842,0.858158,0.848158,0.818158,0.823158,0.838158,0.976026,0.0,0.0,0.838158,SCORED
v11_SYN_0444_01060_drop_orbit_left_72_seed40060_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01060_drop_orbit_left_72_seed40060,drop,orbit_left_72,wrong_camera_motion_visible,36.96933608885887,0.9963927692863044,2.442313313484192,1755.7106325270845,1706.917429379163,0.9722088582160604,82.29067132411859,54.447184774253216,0.6967696406372453,0.0,9.794379234313965,33.0,1.0,0.86008,0.13992,0.88008,0.87008,0.84008,0.84508,0.86008,0.972209,0.0,0.0,0.86008,SCORED
v11_SYN_0445_01079_drop_orbit_left_72_seed40079_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01079_drop_orbit_left_72_seed40079,drop,orbit_left_72,drop_motion_failure_synthetic,38.42812574623211,0.9975921091665922,2.3075881898403168,947.9447333338322,938.6018941381915,0.990144109822809,105.02027681790865,57.621895113098034,0.660378959187286,0.0,7.6941633224487305,46.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.990144,0.0,0.0,0.88,SCORED
v11_SYN_0446_01079_drop_orbit_left_72_seed40079_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01079_drop_orbit_left_72_seed40079,drop,orbit_left_72,object_duplicate_or_fragment,37.48514280165439,0.9907284364834167,2.2516805827617645,947.9447333338322,952.4912921750506,1.0047962277509916,105.6052753155048,57.49217825278071,0.4616875978344242,0.0,3.7713873386383057,4.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_0447_01079_drop_orbit_left_72_seed40079_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01079_drop_orbit_left_72_seed40079,drop,orbit_left_72,local_scene_patch_drift,39.18064421105301,0.9989528911631494,2.1151991188526154,947.9447333338322,941.5057853641531,0.9932074648062642,105.23099146133814,57.5380037807585,0.7595082184033999,0.0,5.719424247741699,34.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.993207,0.0,0.0,0.88,SCORED
v11_SYN_0448_01079_drop_orbit_left_72_seed40079_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01079_drop_orbit_left_72_seed40079,drop,orbit_left_72,object_identity_color_shift,35.12007941074137,0.9983584411016097,2.545112818479538,947.9447333338322,942.2141287135121,0.9939547059941766,104.78115046574518,57.56023416150816,1.101425100166346,0.0,14.965012550354004,98.0,1.0,0.786214,0.213786,0.806214,0.796214,0.766214,0.771214,0.786214,0.993955,0.0,0.0,0.786214,SCORED
v11_SYN_0449_01079_drop_orbit_left_72_seed40079_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01079_drop_orbit_left_72_seed40079,drop,orbit_left_72,partial_freeze_foreground,36.445174754360465,0.9956335540093325,2.274015337228775,947.9447333338322,946.3900732665809,0.9983599676110402,105.11446689703526,57.560240905409415,1.1665439772795112,0.0,12.595346450805664,43.0,1.0,0.820066,0.179934,0.840066,0.830066,0.800066,0.805066,0.820066,0.99836,0.0,0.0,0.820066,SCORED
v11_SYN_0450_01079_drop_orbit_left_72_seed40079_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01079_drop_orbit_left_72_seed40079,drop,orbit_left_72,wrong_camera_motion_visible,38.094680089445504,0.9968539385739617,2.198616772890091,947.9447333338322,919.6132447992493,0.9701127212289513,105.3622314453125,57.494927801691404,0.8952558954601023,0.0,7.104695796966553,24.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.970113,0.0,0.0,0.88,SCORED
v11_SYN_0451_01086_drop_orbit_left_72_seed40086_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01086_drop_orbit_left_72_seed40086,drop,orbit_left_72,drop_motion_failure_synthetic,38.18313215554451,0.9981307241787194,1.9190698564052582,544.8051322428636,536.973240346374,0.9856244161102677,117.76214067508013,53.53440562440385,2.866959805423804,0.0,8.261968612670898,39.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.985624,0.0,0.0,0.88,SCORED
v11_SYN_0452_01086_drop_orbit_left_72_seed40086_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01086_drop_orbit_left_72_seed40086,drop,orbit_left_72,object_duplicate_or_fragment,36.29900067132867,0.9941503496797112,1.8829293549060822,544.8051322428636,551.8813013516814,1.0129884405947096,118.18057642227564,53.29692066504312,2.848422722223061,0.0,5.7582831382751465,6.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_0453_01086_drop_orbit_left_72_seed40086_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01086_drop_orbit_left_72_seed40086,drop,orbit_left_72,local_scene_patch_drift,39.491079094455294,0.9976032014111513,1.8618606328964233,544.8051322428636,539.9001271152042,0.9909967714539268,117.95554449619391,53.31636964037447,2.5727014132722426,0.0,5.519683361053467,26.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.990997,0.0,0.0,0.88,SCORED
v11_SYN_0454_01086_drop_orbit_left_72_seed40086_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01086_drop_orbit_left_72_seed40086,drop,orbit_left_72,object_identity_color_shift,38.09389066851813,0.9977551021627803,1.963518887758255,544.8051322428636,539.2989852882811,0.9898933644002066,117.81356169871795,53.610870619862446,2.703112750122376,0.0,8.621474266052246,47.0,1.0,0.876836,0.123164,0.896836,0.886836,0.856836,0.861836,0.876836,0.989893,0.0,0.0,0.876836,SCORED
v11_SYN_0455_01086_drop_orbit_left_72_seed40086_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01086_drop_orbit_left_72_seed40086,drop,orbit_left_72,partial_freeze_foreground,39.729438454314206,0.9979923422532531,1.8224250078201294,544.8051322428636,540.4836745410856,0.9920678836558401,118.0947052784455,53.30946064682459,2.832073836288301,0.0,5.039047718048096,17.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.992068,0.0,0.0,0.88,SCORED
v11_SYN_0456_01086_drop_orbit_left_72_seed40086_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01086_drop_orbit_left_72_seed40086,drop,orbit_left_72,wrong_camera_motion_visible,38.556202566679495,0.9965656462211079,1.9613389670848846,544.8051322428636,536.3658935915664,0.9845096197954964,117.88207444411057,53.3438472273837,2.6246196952130285,0.0,7.165055274963379,48.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.98451,0.0,0.0,0.88,SCORED
v11_SYN_0457_01101_drop_orbit_left_72_seed40101_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01101_drop_orbit_left_72_seed40101,drop,orbit_left_72,drop_motion_failure_synthetic,34.78191639741659,0.9900861484386267,2.5692537426948547,1290.1452705922557,1281.491380672665,0.9932923135788342,102.6241217197516,55.71919907568181,0.8215488561357223,0.0,18.428207397460938,114.0,1.0,0.73674,0.26326,0.75674,0.74674,0.71674,0.72174,0.73674,0.993292,0.0,0.0,0.73674,SCORED
v11_SYN_0458_01101_drop_orbit_left_72_seed40101_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01101_drop_orbit_left_72_seed40101,drop,orbit_left_72,object_duplicate_or_fragment,36.41642783187605,0.9962573453373725,2.1597654223442078,1290.1452705922557,1294.7477533689791,1.0035674143664792,102.5039075020032,55.960629576104864,0.8924668999634149,0.0,7.678843975067139,41.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_0459_01101_drop_orbit_left_72_seed40101_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01101_drop_orbit_left_72_seed40101,drop,orbit_left_72,local_scene_patch_drift,38.25373444181226,0.9975740751948324,2.189553678035736,1290.1452705922557,1279.7943980003893,0.9919769712606925,102.40780060596956,55.8155847060359,0.9513466065905076,0.0,6.706759452819824,26.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.991977,0.0,0.0,0.88,SCORED
v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01101_drop_orbit_left_72_seed40101,drop,orbit_left_72,object_identity_color_shift,33.23004807974672,0.9967433871175994,3.1253408789634705,1290.1452705922557,1286.735510029636,0.9973570723873512,101.78897861578525,55.41128517984118,1.0131013945623926,0.0,24.753461837768555,132.0,1.0,0.646379,0.353621,0.666379,0.656379,0.626379,0.631379,0.646379,0.997357,0.0,0.0,0.646379,SCORED
v11_SYN_0461_01101_drop_orbit_left_72_seed40101_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01101_drop_orbit_left_72_seed40101,drop,orbit_left_72,partial_freeze_foreground,36.63395721184015,0.9946260182838037,2.4135852456092834,1290.1452705922557,1291.5436605705015,1.0010839011768962,102.24706405248398,55.85695764726098,1.01662897579497,0.0,9.359382629394531,32.0,1.0,0.866295,0.133705,0.886295,0.876295,0.846295,0.851295,0.866295,1.0,0.0,0.0,0.866295,SCORED
v11_SYN_0462_01101_drop_orbit_left_72_seed40101_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01101_drop_orbit_left_72_seed40101,drop,orbit_left_72,wrong_camera_motion_visible,40.9276345609849,0.9995447477309477,2.001086711883545,1290.1452705922557,1281.7008933930174,0.9934547082524928,102.40247270633013,55.880463242262294,0.8911895156506509,0.0,3.1074020862579346,10.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.993455,0.0,0.0,0.88,SCORED
v11_SYN_0463_01102_drop_orbit_left_72_seed40102_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01102_drop_orbit_left_72_seed40102,drop,orbit_left_72,drop_motion_failure_synthetic,36.86496541567931,0.9935470493988685,2.134477436542511,612.2091804207743,602.2270897956055,0.9836949674586667,129.93743739983975,43.242364736588854,2.1298919870983894,0.0,9.699804306030273,61.0,1.0,0.861431,0.138569,0.881431,0.871431,0.841431,0.846431,0.861431,0.983695,0.0,0.0,0.861431,SCORED
v11_SYN_0464_01102_drop_orbit_left_72_seed40102_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01102_drop_orbit_left_72_seed40102,drop,orbit_left_72,object_duplicate_or_fragment,39.06635353280163,0.9958309849144864,1.9372889995574951,612.2091804207743,612.422353470189,1.000348202960498,129.77229942908653,43.54051380511328,2.104232987744802,0.0,3.533719301223755,4.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_0465_01102_drop_orbit_left_72_seed40102_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01102_drop_orbit_left_72_seed40102,drop,orbit_left_72,local_scene_patch_drift,41.28724445162722,0.9993520806053655,1.8501967787742615,612.2091804207743,606.8832484020801,0.9913004701982187,129.92575370592948,43.37912737530717,1.9950083675264838,0.0,3.322375535964966,13.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.9913,0.0,0.0,0.88,SCORED
v11_SYN_0466_01102_drop_orbit_left_72_seed40102_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01102_drop_orbit_left_72_seed40102,drop,orbit_left_72,object_identity_color_shift,33.27760557479443,0.9933957166582403,2.9421831369400024,612.2091804207743,609.8321384917035,0.996117271675746,129.17879169170675,43.17172983881528,2.577154812422783,0.0,22.593679428100586,136.0,1.0,0.677233,0.322767,0.697233,0.687233,0.657233,0.662233,0.677233,0.996117,0.0,0.0,0.677233,SCORED
v11_SYN_0467_01102_drop_orbit_left_72_seed40102_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01102_drop_orbit_left_72_seed40102,drop,orbit_left_72,partial_freeze_foreground,41.098761230995166,0.9993334138651713,1.8557329177856445,612.2091804207743,607.5857398884583,0.9924479398992576,129.92118452023237,43.37934470639834,2.1013149081345026,0.0,2.8175745010375977,10.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.992448,0.0,0.0,0.88,SCORED
v11_SYN_0468_01102_drop_orbit_left_72_seed40102_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01102_drop_orbit_left_72_seed40102,drop,orbit_left_72,wrong_camera_motion_visible,37.61815677832398,0.9946368572073525,2.0536500215530396,612.2091804207743,604.4778773083301,0.9873714682055211,130.05233435997596,43.18566320840134,1.9467402323491618,0.0,9.367395401000977,57.0,1.0,0.86618,0.13382,0.88618,0.87618,0.84618,0.85118,0.86618,0.987371,0.0,0.0,0.86618,SCORED
v11_SYN_0469_01108_drop_orbit_left_72_seed40108_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,01108_drop_orbit_left_72_seed40108,drop,orbit_left_72,drop_motion_failure_synthetic,38.05025883202218,0.9941860521824623,2.316848188638687,1052.860447871602,1041.738005566547,0.9894359767080476,104.37636343149039,56.400760119444364,0.9507669240765579,0.0,7.75465202331543,33.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.989436,0.0,0.0,0.88,SCORED
v11_SYN_0470_01108_drop_orbit_left_72_seed40108_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,01108_drop_orbit_left_72_seed40108,drop,orbit_left_72,object_duplicate_or_fragment,35.638371377449005,0.993351430055102,2.1936941146850586,1052.860447871602,1054.7057301759219,1.0017526371194754,104.67008588741987,56.661225660437445,1.1602528081790533,0.0,5.608784198760986,10.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_0471_01108_drop_orbit_left_72_seed40108_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,01108_drop_orbit_left_72_seed40108,drop,orbit_left_72,local_scene_patch_drift,37.59422960760992,0.9966033023403923,2.208964765071869,1052.860447871602,1040.0259199796078,0.9878098489636025,104.43143091446315,56.48065383980819,0.9113759041712649,0.0,9.844368934631348,34.0,1.0,0.859366,0.140634,0.879366,0.869366,0.839366,0.844366,0.859366,0.98781,0.0,0.0,0.859366,SCORED
v11_SYN_0472_01108_drop_orbit_left_72_seed40108_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,01108_drop_orbit_left_72_seed40108,drop,orbit_left_72,object_identity_color_shift,37.30496546978019,0.9976429909685007,2.6533693969249725,1052.860447871602,1050.3856668245596,0.9976494690728532,104.08298465044072,56.19643982101736,1.4584527070862294,0.0,11.686967849731445,42.0,1.0,0.833043,0.166957,0.853043,0.843043,0.813043,0.818043,0.833043,0.997649,0.0,0.0,0.833043,SCORED
v11_SYN_0473_01108_drop_orbit_left_72_seed40108_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,01108_drop_orbit_left_72_seed40108,drop,orbit_left_72,partial_freeze_foreground,40.015941236149914,0.9992601294671466,2.0468374490737915,1052.860447871602,1047.5791301211239,0.9949838387830615,104.43811535957532,56.56777456977427,1.0923791649253622,0.0,5.048744201660156,19.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.994984,0.0,0.0,0.88,SCORED
v11_SYN_0474_01108_drop_orbit_left_72_seed40108_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,01108_drop_orbit_left_72_seed40108,drop,orbit_left_72,wrong_camera_motion_visible,38.37741002484965,0.9979216613832838,2.1106685400009155,1052.860447871602,1037.0092821090147,0.9849446659530466,104.40162009214744,56.49918561460401,1.14302195095518,0.0,7.477977275848389,24.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.984945,0.0,0.0,0.88,SCORED
v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,drop_motion_failure_synthetic,34.248221870522414,0.9853966412323079,2.7003044486045837,1172.6512692171846,1162.8708431640853,0.9916595612851825,103.12383438501602,54.3177222121628,0.48692428373615176,0.0,23.964778900146484,117.0,1.0,0.657646,0.342354,0.677646,0.667646,0.637646,0.642646,0.657646,0.99166,0.0,0.0,0.657646,SCORED
v11_SYN_0476_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,object_duplicate_or_fragment,38.83086547617725,0.9986425463560344,2.0032997131347656,1172.6512692171846,1168.6470363231397,0.9965853165423142,102.80867137419872,54.67040127837308,0.7315509674332404,0.0,3.04691219329834,5.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996585,0.0,0.0,0.88,SCORED
v11_SYN_0477_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,local_scene_patch_drift,38.8994025595148,0.9986160856019749,2.083492159843445,1172.6512692171846,1162.6649111728996,0.9914839489813237,102.87734375,54.628300032936245,0.7249161680128852,0.0,7.612319469451904,26.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.991484,0.0,0.0,0.88,SCORED
v11_SYN_0478_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,object_identity_color_shift,37.55019366522018,0.9972560618735786,2.500395894050598,1172.6512692171846,1168.1267163111204,0.9961416040548643,102.68273988381411,54.64412468092881,0.9843561310808931,0.0,9.536011695861816,31.0,1.0,0.863771,0.136229,0.883771,0.873771,0.843771,0.848771,0.863771,0.996142,0.0,0.0,0.863771,SCORED
v11_SYN_0479_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,partial_freeze_foreground,37.20442418520744,0.9969726645560768,2.333373188972473,1172.6512692171846,1169.194932342941,0.9970525449790342,102.95853052383814,54.735763886927586,0.9234886365711347,0.0,10.813222885131836,39.0,1.0,0.845525,0.154475,0.865525,0.855525,0.825525,0.830525,0.845525,0.997053,0.0,0.0,0.845525,SCORED
v11_SYN_0480_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,wrong_camera_motion_visible,39.381393020509975,0.9988285571858796,2.0964858531951904,1172.6512692171846,1157.8382898287489,0.9873679586040168,102.85498547676282,54.62850278098734,0.7496441168675775,0.0,5.957225322723389,21.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.987368,0.0,0.0,0.88,SCORED
v11_SYN_0481_03409_roll_orbit_right_60_seed42409_roll_event_fragment_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,03409_roll_orbit_right_60_seed42409,roll,orbit_right_60,roll_event_fragment_synthetic,40.51304127127814,0.9991702529957485,2.0529947578907013,1034.477874183437,1029.6409932518477,0.9953243263605501,72.67991724258815,45.28524027197148,0.05468483178627765,0.0,3.6659483909606934,13.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.995324,0.0,0.0,0.88,SCORED
