source,line_no,pair_id,pair_type,v14_pair_source,schema_ok,errors,prefix_exists,winner_full_exists,winner_future_exists,loser_full_exists,loser_future_exists
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,127,v11_SYN_0444_01060_drop_orbit_left_72_seed40060_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,128,v11_SYN_0101_02328_collision_orbit_right_64_seed41328_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,129,v11_SYN_0055_02276_collision_orbit_right_64_seed41276_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,130,v11_SYN_EXTRA_0169_04249_containment_orbit_left_44_seed43249_containment_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,131,v11_SYN_0427_01039_drop_orbit_left_72_seed40039_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,132,v10_TypeM_019_02360_collision_orbit_right_64_seed41360_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,133,v10_TypeM_038_04209_containment_orbit_left_44_seed43209_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,134,v10_TypeM_037_04204_containment_orbit_left_44_seed43204_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,135,v11_SYN_0447_01079_drop_orbit_left_72_seed40079_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,136,v10_TypeM_052_04346_containment_orbit_left_44_seed43346_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,137,v11_SYN_EXTRA_0018_02226_collision_orbit_right_64_seed41226_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path,False,False,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,138,v11_SYN_0470_01108_drop_orbit_left_72_seed40108_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,139,v11_SYN_0443_01060_drop_orbit_left_72_seed40060_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,140,v11_SYN_EXTRA_0166_04248_containment_orbit_left_44_seed43248_reobserve_mismatch_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,141,v11_SYN_0541_03472_roll_orbit_right_60_seed42472_roll_event_fragment_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,142,v11_SYN_0450_01079_drop_orbit_left_72_seed40079_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,143,v11_SYN_0113_02360_collision_orbit_right_64_seed41360_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,144,v11_SYN_EXTRA_0037_02276_collision_orbit_right_64_seed41276_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,145,v11_SYN_0259_04252_containment_orbit_left_44_seed43252_containment_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,146,v11_SYN_0433_01047_drop_orbit_left_72_seed40047_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,147,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,148,v10_TypeM_042_04248_containment_orbit_left_44_seed43248_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,149,v10_TypeM_045_04260_containment_orbit_left_44_seed43260_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,150,v11_SYN_0453_01086_drop_orbit_left_72_seed40086_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,151,v10_TypeM_056_04358_containment_orbit_left_44_seed43358_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,152,v11_SYN_0008_02202_collision_orbit_right_64_seed41202_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path,False,False,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,153,v11_SYN_0045_02259_collision_strafe_left_180_seed41259_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,154,v11_SYN_0449_01079_drop_orbit_left_72_seed40079_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,155,v11_SYN_0254_04249_containment_orbit_left_44_seed43249_reobserve_mismatch_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,156,v11_SYN_0553_03484_roll_orbit_right_60_seed42484_roll_event_fragment_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,157,v11_SYN_0456_01086_drop_orbit_left_72_seed40086_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,158,v11_SYN_0119_02366_collision_orbit_right_64_seed41366_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,159,v11_SYN_0061_02284_collision_orbit_right_64_seed41284_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,160,v11_SYN_0265_04260_containment_orbit_left_44_seed43260_containment_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,161,v11_SYN_0439_01060_drop_orbit_left_72_seed40060_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,162,v10_TypeM_043_04249_containment_orbit_left_44_seed43249_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,163,v10_TypeM_046_04267_containment_orbit_left_44_seed43267_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,164,v10_TypeM_049_04302_containment_orbit_left_44_seed43302_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
