step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,actual_sigma_bin,pair_weight,win_gap,lose_gap,g_w,g_l,g_l_clip,loser_dominance,health_flags,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,lambda_pref,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason,winner_contribution_ratio
150,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.009471237659454346,-0.009294390678405762,-0.013142136283059954,-0.012798309529277893,-0.012798309529277893,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7160878777503967,0.7217808961868286,0.005693018436431885,0.7159519195556641,0.7215828895568848,0.005630970001220703,0.00933527946472168,0.009471237659454346,-0.009096384048461914,-0.009294390678405762,0.00023889541625976562,0.00017684698104858398,1.0,1.0,0.00023889541625976562,0.00017684698104858398,0.00017684698104858398,0.0,1.0,0.005,-0.0002810955047607422,0.7157400846481323,0.6221891576584699,0.0035485078243650482,14.622661500546366,1e-06,34.96790599822998,56.896484375,56.570502281188965,94.01209759712219,True,PASS,,0.9999992390892792
151,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.009374797344207764,-0.00912553071975708,-0.011978649045685458,-0.011751376810631348,-0.011751376810631348,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7780911922454834,0.772171676158905,-0.005919516086578369,0.7779475450515747,0.7719960808753967,-0.0059514641761779785,0.009231150150299072,0.009374797344207764,-0.00894993543624878,-0.00912553071975708,0.00028121471405029297,0.0002492666244506836,1.0,1.0,0.00028121471405029297,0.0002492666244506836,0.0002492666244506836,0.0,1.0,0.005,-0.00015801191329956055,0.777989387512207,0.5341739182725069,0.003529481503597685,14.62280551065848,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.45573401451111,True,PASS,,0.9999991651820156
152,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.010528206825256348,-0.009157121181488037,-0.013542046339672835,-0.011270668960470201,-0.011270668960470201,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.772298276424408,0.8081027269363403,0.03580445051193237,0.7721935510635376,0.8079036474227905,0.03571009635925293,0.010423481464385986,0.010528206825256348,-0.008958041667938232,-0.009157121181488037,0.001465439796447754,0.0013710856437683105,1.0,1.0,0.001465439796447754,0.0013710856437683105,0.0013710856437683105,0.0,1.0,0.005,-0.001398921012878418,0.770932137966156,0.5716534305761275,0.0035445663939920992,14.622950856941927,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.79674744606018,True,PASS,,0.9999992615597108
153,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.010117173194885254,-0.009964406490325928,-0.013843251909579041,-0.013517409600586557,-0.013517409600586557,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7260046601295471,0.7322908639907837,0.006286203861236572,0.7257909774780273,0.7321825623512268,0.006391584873199463,0.009903490543365479,0.010117173194885254,-0.009856104850769043,-0.009964406490325928,4.738569259643555e-05,0.00015276670455932617,1.0,1.0,4.738569259643555e-05,0.00015276670455932617,0.00015276670455932617,0.0,1.0,0.005,-2.7894973754882812e-05,0.7259329557418823,0.6291640424894885,0.0035566411999650312,14.623097745467648,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.25392556190491,True,PASS,,0.9999992776269014
154,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.010004401206970215,-0.009740650653839111,-0.013887105526633527,-0.013416946731533173,-0.013416946731533173,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7154898047447205,0.7212599515914917,0.00577014684677124,0.7154187560081482,0.7211366295814514,0.005717873573303223,0.00993335247039795,0.010004401206970215,-0.009617328643798828,-0.009740650653839111,0.0003160238265991211,0.0002637505531311035,1.0,1.0,0.0003160238265991211,0.0002637505531311035,0.0002637505531311035,0.0,1.0,0.005,-0.0003491640090942383,0.7151263952255249,0.6334267560416533,0.003559554943976361,14.623245547043119,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.42794609069824,True,PASS,,0.9999992799080571
155,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00980079174041748,-0.009666025638580322,-0.012526386577158757,-0.012451748510669877,-0.012451748510669877,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7775838375091553,0.7714710235595703,-0.006112813949584961,0.777521550655365,0.7714555859565735,-0.006065964698791504,0.009738504886627197,0.00980079174041748,-0.009650588035583496,-0.009666025638580322,8.791685104370117e-05,0.0001347661018371582,1.0,1.0,8.791685104370117e-05,0.0001347661018371582,0.0001347661018371582,0.0,1.0,0.005,-0.0002338886260986328,0.7773301601409912,0.5431962963019838,0.0035405747136013853,14.623393335712784,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.03233528137207,True,PASS,,0.9999992016858209
156,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.010960221290588379,-0.00957423448562622,-0.014101666855143666,-0.011787093181701989,-0.011787093181701989,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.771872341632843,0.8076882362365723,0.03581589460372925,0.7717615365982056,0.8074865341186523,0.03572499752044678,0.010849416255950928,0.010960221290588379,-0.009372532367706299,-0.00957423448562622,0.001476883888244629,0.0013859868049621582,1.0,1.0,0.001476883888244629,0.0013859868049621582,0.0013859868049621582,0.0,1.0,0.005,-0.0013644099235534668,0.7704619765281677,0.58100022845218,0.0035560142027822542,14.623542601553664,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.68734502792358,True,PASS,,0.9999992908644765
157,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.010668814182281494,-0.010477066040039062,-0.014603595785318446,-0.014217834781227155,-0.014217834781227155,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7253997921943665,0.7317680716514587,0.006368279457092285,0.7252393364906311,0.7316699028015137,0.006430566310882568,0.010508358478546143,0.010668814182281494,-0.010378897190093994,-0.010477066040039062,0.00012946128845214844,0.00019174814224243164,1.0,1.0,0.00012946128845214844,0.00019174814224243164,0.00019174814224243164,0.0,1.0,0.005,1.5437602996826172e-05,0.7254933714866638,0.6394777673016909,0.0035681186104667235,14.623693338354935,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.55634498596191,True,PASS,,0.99999931523761
158,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.010566890239715576,-0.010229527950286865,-0.01467365223246279,-0.014095102653529442,-0.014095102653529442,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.714863657951355,0.7208498120307922,0.005986154079437256,0.7148562669754028,0.7206477522850037,0.00579148530960083,0.010559499263763428,0.010566890239715576,-0.010027468204498291,-0.010229527950286865,0.0005320310592651367,0.00033736228942871094,1.0,1.0,0.0005320310592651367,0.00033736228942871094,0.00033736228942871094,0.0,1.0,0.005,-0.00033795833587646484,0.714539110660553,0.6429525635023595,0.003571807332818547,14.6238448886378,1e-06,34.96790599822998,56.896484375,56.570502281188965,94.39639902114868,True,PASS,,0.9999993185068702
159,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.01033860445022583,-0.010054826736450195,-0.013218327258596875,-0.012955859320883936,-0.012955859320883936,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7771872282028198,0.7711934447288513,-0.005993783473968506,0.7769837379455566,0.7710667848587036,-0.005916953086853027,0.010135114192962646,0.01033860445022583,-0.00992816686630249,-0.010054826736450195,0.00020694732666015625,0.00028377771377563477,1.0,1.0,0.00020694732666015625,0.00028377771377563477,0.00028377771377563477,0.0,1.0,0.005,-0.00019675493240356445,0.7769050002098083,0.5521928752662045,0.0035526995856222975,14.623996667167754,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.32476234436035,True,PASS,,0.9999992434751963
160,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.011586189270019531,-0.010003209114074707,-0.014913085845490092,-0.012318481125737659,-0.012318481125737659,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7712355256080627,0.8071810603141785,0.03594553470611572,0.7711355686187744,0.8070575594902039,0.03592199087142944,0.011486232280731201,0.011586189270019531,-0.009879708290100098,-0.010003209114074707,0.0016065239906311035,0.0015829801559448242,1.0,1.0,0.0016065239906311035,0.0015829801559448242,0.0015829801559448242,0.0,1.0,0.005,-0.0015336275100708008,0.7696506977081299,0.5905051003836598,0.003568299998070959,14.624149788294156,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.78813886642456,True,PASS,,0.9999993294484187
161,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.011198818683624268,-0.01100623607635498,-0.015334662379825167,-0.014941332463425449,-0.014941332463425449,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7248771786689758,0.7310894131660461,0.0062122344970703125,0.7247093319892883,0.7311407327651978,0.006431400775909424,0.011030972003936768,0.011198818683624268,-0.011057555675506592,-0.01100623607635498,-2.658367156982422e-05,0.0001925826072692871,1.0,1.0,-2.658367156982422e-05,0.0001925826072692871,0.0001925826072692871,0.0,1.0,0.005,-0.00022941827774047852,0.7245494723320007,0.6494458505761374,0.0035801393132773034,14.624304358862117,1e-06,34.96790599822998,56.916015625,56.570502281188965,92.9241406917572,True,PASS,,0.9999993478830358
162,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.01126950979232788,-0.010894298553466797,-0.01565701783730455,-0.015017990976623779,-0.015017990976623779,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7142884731292725,0.720139741897583,0.005851268768310547,0.7141536474227905,0.7199829816818237,0.005829334259033203,0.011134684085845947,0.01126950979232788,-0.01073753833770752,-0.010894298553466797,0.00039714574813842773,0.000375211238861084,1.0,1.0,0.00039714574813842773,0.000375211238861084,0.000375211238861084,0.0,1.0,0.005,-0.0003160238265991211,0.7141355276107788,0.6532392611816862,0.0035835387061284936,14.624459865200231,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.62518572807312,True,PASS,,0.9999993613091765
163,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.010809719562530518,-0.010508477687835693,-0.013824849594375863,-0.013544374424534027,-0.013544374424534027,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7765766978263855,0.7705833911895752,-0.005993306636810303,0.776512622833252,0.7706131339073181,-0.005899488925933838,0.010745644569396973,0.010809719562530518,-0.010538220405578613,-0.010508477687835693,0.00020742416381835938,0.0003012418746948242,1.0,1.0,0.00020742416381835938,0.0003012418746948242,0.0003012418746948242,0.0,1.0,0.005,-0.0003070831298828125,0.7762446999549866,0.5610633914314975,0.003563907046192946,14.624615419339744,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.00311493873596,True,PASS,,0.9999992766653483
164,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.012178361415863037,-0.010483741760253906,-0.015681303069299685,-0.012914071550605543,-0.012914071550605543,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7707338929176331,0.8066606521606445,0.035926759243011475,0.7705433964729309,0.8065770268440247,0.03603363037109375,0.011987864971160889,0.012178361415863037,-0.010400116443634033,-0.010483741760253906,0.0015877485275268555,0.0016946196556091309,1.0,1.0,0.0015877485275268555,0.0016946196556091309,0.0016946196556091309,0.0,1.0,0.005,-0.0016655325889587402,0.7690034508705139,0.6001961816005892,0.0035794313201766978,14.624772429052882,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.60858988761902,True,PASS,,0.9999993622983001
165,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.011870384216308594,-0.011662542819976807,-0.01626176079781027,-0.01583938320482766,-0.01583938320482766,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7243278622627258,0.7306474447250366,0.006319582462310791,0.724037766456604,0.7304844260215759,0.006446659564971924,0.011580288410186768,0.011870384216308594,-0.011499524116516113,-0.011662542819976807,8.07642936706543e-05,0.0002078413963317871,1.0,1.0,8.07642936706543e-05,0.0002078413963317871,0.0002078413963317871,0.0,1.0,0.005,-3.987550735473633e-05,0.724225640296936,0.659717014313091,0.0035910673081801037,14.624930925842467,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.56379699707031,True,PASS,,0.9999993850608199
166,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.011805117130279541,-0.011348068714141846,-0.01640728815049257,-0.01564844089089759,-0.01564844089089759,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7137963771820068,0.7196688652038574,0.005872488021850586,0.7136180400848389,0.7195292115211487,0.0059111714363098145,0.011626780033111572,0.011805117130279541,-0.011208415031433105,-0.011348068714141846,0.0004183650016784668,0.0004570484161376953,1.0,1.0,0.0004183650016784668,0.0004570484161376953,0.0004570484161376953,0.0,1.0,0.005,-0.00032973289489746094,0.7135631442070007,0.6637728176327464,0.0035940581525912645,14.625090313655203,1e-06,34.96790599822998,56.896484375,56.570502281188965,92.58165407180786,True,PASS,,0.9999993905151286
167,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.011402010917663574,-0.011142194271087646,-0.014587898812824674,-0.014367066459830779,-0.014367066459830779,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7761982679367065,0.7701128721237183,-0.006085395812988281,0.7759203314781189,0.7699794173240662,-0.005940914154052734,0.011124074459075928,0.011402010917663574,-0.011008739471435547,-0.011142194271087646,0.00011533498764038086,0.00025981664657592773,1.0,1.0,0.00011533498764038086,0.00025981664657592773,0.00025981664657592773,0.0,1.0,0.005,-0.0003541111946105957,0.7756543159484863,0.5699024361369202,0.0035744997594503,14.625249701464176,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.69706583023071,True,PASS,,0.9999993145007877
168,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.012926459312438965,-0.01108163595199585,-0.016652645213837795,-0.01365561994035148,-0.01365561994035148,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7699964642524719,0.806117832660675,0.036121368408203125,0.769795298576355,0.8059791326522827,0.036183834075927734,0.012725293636322021,0.012926459312438965,-0.010942935943603516,-0.01108163595199585,0.0017823576927185059,0.0018448233604431152,1.0,1.0,0.0017823576927185059,0.0018448233604431152,0.0018448233604431152,0.0,1.0,0.005,-0.0017938017845153809,0.7682278752326965,0.6097221505542467,0.0035896439418746364,14.625410627290591,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.3566837310791,True,PASS,,0.9999993994951631
169,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.012386679649353027,-0.012109816074371338,-0.01697509319131229,-0.01645186749639572,-0.01645186749639572,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7236514687538147,0.7301020622253418,0.0064505934715271,0.7235214710235596,0.7300371527671814,0.006515681743621826,0.0122566819190979,0.012386679649353027,-0.012044906616210938,-0.012109816074371338,0.0002117753028869629,0.00027686357498168945,1.0,1.0,0.0002117753028869629,0.00027686357498168945,0.00027686357498168945,0.0,1.0,0.005,-7.009506225585938e-05,0.723614513874054,0.6699508443817831,0.003601186692692608,14.625572891440218,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.50262475013733,True,PASS,,0.999999410901961
170,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.012290000915527344,-0.011838972568511963,-0.017086991519023036,-0.016330930742854268,-0.016330930742854268,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.713268518447876,0.7190219163894653,0.0057533979415893555,0.7131331562995911,0.7190383076667786,0.0059051513671875,0.012154638767242432,0.012290000915527344,-0.011855363845825195,-0.011838972568511963,0.00029927492141723633,0.00045102834701538086,1.0,1.0,0.00029927492141723633,0.00045102834701538086,0.00045102834701538086,0.0,1.0,0.005,-0.00042182207107543945,0.7128458023071289,0.6740121110313279,0.0036039483004002447,14.625736164047678,1e-06,34.96790599822998,56.896484375,56.570502281188965,94.17407441139221,True,PASS,,0.9999994147598108
171,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.011958301067352295,-0.011695623397827148,-0.01530509828458297,-0.015086083219687813,-0.015086083219687813,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7754839062690735,0.7695527076721191,-0.005931198596954346,0.7753640413284302,0.7694259881973267,-0.005938053131103516,0.011838436126708984,0.011958301067352295,-0.011568903923034668,-0.011695623397827148,0.0002695322036743164,0.0002626776695251465,1.0,1.0,0.0002695322036743164,0.0002626776695251465,0.0002626776695251465,0.0,1.0,0.005,-0.00033211708068847656,0.7751821279525757,0.5787768196143251,0.003584264158690783,14.625899457440543,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.0569441318512,True,PASS,,0.9999993466233748
172,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.01348346471786499,-0.011555731296539307,-0.017376483115095133,-0.014244015856582236,-0.014244015856582236,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7692965865135193,0.8056783080101013,0.03638172149658203,0.769238293170929,0.8055050373077393,0.0362667441368103,0.013425171375274658,0.01348346471786499,-0.011382460594177246,-0.011555731296539307,0.002042710781097412,0.0019277334213256836,1.0,1.0,0.002042710781097412,0.0019277334213256836,0.0019277334213256836,0.0,1.0,0.005,-0.001808464527130127,0.7675198316574097,0.618935417706301,0.003599755348778463,14.626064220487502,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.29485416412354,True,PASS,,0.9999994245098861
173,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.013008356094360352,-0.0128709077835083,-0.017834699572214605,-0.017494949626404063,-0.017494949626404063,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7230903506278992,0.7294368743896484,0.006346523761749268,0.7228997945785522,0.7292760610580444,0.0063762664794921875,0.012817800045013428,0.013008356094360352,-0.012710094451904297,-0.0128709077835083,0.00010770559310913086,0.00013744831085205078,1.0,1.0,0.00010770559310913086,0.00013744831085205078,0.00013744831085205078,0.0,1.0,0.005,-0.00021797418594360352,0.7228000164031982,0.680033093471838,0.0036110722126365276,14.626230461251458,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.17432570457458,True,PASS,,0.9999994392956072
174,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.013028204441070557,-0.012373149394989014,-0.018122682890486075,-0.017074111367401577,-0.017074111367401577,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.712697446346283,0.7185929417610168,0.005895495414733887,0.7123949527740479,0.7185041308403015,0.006109178066253662,0.01272571086883545,0.013028204441070557,-0.012284338474273682,-0.012373149394989014,0.0004413723945617676,0.000655055046081543,1.0,1.0,0.0004413723945617676,0.000655055046081543,0.000655055046081543,0.0,1.0,0.005,-0.0004636049270629883,0.712165355682373,0.6842809556623727,0.0036137201525461406,14.626397608239902,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.9584310054779,True,PASS,,0.9999994482056247
175,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.012359857559204102,-0.01226431131362915,-0.01582312656943053,-0.015825463200703237,-0.015825463200703237,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7749717235565186,0.7690741419792175,-0.005897581577301025,0.7749624848365784,0.7688573002815247,-0.006105184555053711,0.012350618839263916,0.012359857559204102,-0.01204746961593628,-0.01226431131362915,0.0003031492233276367,9.554624557495117e-05,1.0,1.0,0.0003031492233276367,9.554624557495117e-05,9.554624557495117e-05,0.0,1.0,0.005,-0.00026917457580566406,0.7746461629867554,0.5877677694725504,0.003593842959123906,14.626564728396097,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.80145597457886,True,PASS,,0.9999993680140496
176,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.014053583145141602,-0.012116968631744385,-0.018117904596665388,-0.014941010803536055,-0.014941010803536055,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7687458992004395,0.8048937320709229,0.0361478328704834,0.7686681747436523,0.8049437999725342,0.036275625228881836,0.013975858688354492,0.014053583145141602,-0.012167036533355713,-0.012116968631744385,0.0018088221549987793,0.0019366145133972168,1.0,1.0,0.0018088221549987793,0.0019366145133972168,0.0019366145133972168,0.0,1.0,0.005,-0.001954972743988037,0.766856849193573,0.6286257309610835,0.0036094447129275437,14.626733370398581,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.74080228805542,True,PASS,,0.9999994480600983
177,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.013616323471069336,-0.013508498668670654,-0.018676065374503403,-0.01836961121102459,-0.01836961121102459,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7225222587585449,0.7289642095565796,0.006441950798034668,0.7222918272018433,0.7286384701728821,0.006346642971038818,0.013385891914367676,0.013616323471069336,-0.013182759284973145,-0.013508498668670654,0.00020313262939453125,0.00010782480239868164,1.0,1.0,0.00020313262939453125,0.00010782480239868164,0.00010782480239868164,0.0,1.0,0.005,-8.577108383178711e-05,0.722417950630188,0.6903413982479124,0.0036205494446977424,14.62690354885616,1e-06,34.96790599822998,56.916015625,56.570502281188965,92.6471381187439,True,PASS,,0.9999994645555985
178,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.013543009757995605,-0.012989342212677002,-0.01884558443111074,-0.017932084424013197,-0.017932084424013197,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.712187647819519,0.7179641723632812,0.005776524543762207,0.7118801474571228,0.7178879380226135,0.006007790565490723,0.013235509395599365,0.013543009757995605,-0.012913107872009277,-0.012989342212677002,0.0003224015235900879,0.0005536675453186035,1.0,1.0,0.0003224015235900879,0.0005536675453186035,0.0005536675453186035,0.0,1.0,0.005,-0.0004590153694152832,0.711617648601532,0.693995081789275,0.003623217005629644,14.627074572935037,1e-06,34.96790599822998,56.896484375,56.570502281188965,91.55660152435303,True,PASS,,0.9999994693720042
179,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.013125121593475342,-0.012780308723449707,-0.016811099705903505,-0.016496810964653778,-0.016496810964653778,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7742576599121094,0.7684364914894104,-0.005821168422698975,0.7741972208023071,0.7683413028717041,-0.005855917930603027,0.013064682483673096,0.013125121593475342,-0.012685120105743408,-0.012780308723449707,0.0003795623779296875,0.00034481287002563477,1.0,1.0,0.0003795623779296875,0.00034481287002563477,0.00034481287002563477,0.0,1.0,0.005,-0.0003708004951477051,0.7739559412002563,0.596589318900201,0.0036033002588743137,14.627245599387637,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.15607929229736,True,PASS,,0.9999994051552707
180,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.014722943305969238,-0.012737929821014404,-0.018989089048599406,-0.015712742718455585,-0.015712742718455585,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7681465148925781,0.8046002984046936,0.03645378351211548,0.7679988145828247,0.8043228387832642,0.03632402420043945,0.01457524299621582,0.014722943305969238,-0.012460470199584961,-0.012737929821014404,0.0021147727966308594,0.001985013484954834,1.0,1.0,0.0021147727966308594,0.001985013484954834,0.001985013484954834,0.0,1.0,0.005,-0.0020231008529663086,0.7661533355712891,0.6379825230536418,0.0036187874548220932,14.627418207131702,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.31763219833374,True,PASS,,0.9999994733820716
